order_id,branch,city,date,item,category,quantity,revenue,order_value,week_start,footfall_count
4738,KHI-01,Karachi,2026-07-04,Zinger Burger,Burgers,1,668.46,668.46,2026-06-29,1483
4739,KHI-01,Karachi,2026-07-04,Chapli Kabab,BBQ,1,663.26,663.26,2026-06-29,1483
4740,KHI-01,Karachi,2026-07-04,Nihari,Main Course,3,3044.17,3044.17,2026-06-29,1483
4741,KHI-01,Karachi,2026-07-04,Soft Drink,Beverages,2,259.69,259.69,2026-06-29,1483
4742,KHI-01,Karachi,2026-07-04,Soft Drink,Beverages,3,416.74,416.74,2026-06-29,1483
4743,KHI-01,Karachi,2026-07-04,Chicken Karahi,Main Course,1,1132.59,1132.59,2026-06-29,1483
4744,KHI-01,Karachi,2026-07-04,Beef Biryani,Rice,1,485.83,485.83,2026-06-29,1483
4745,KHI-01,Karachi,2026-07-04,Chicken Karahi,Main Course,2,2150.15,2150.15,2026-06-29,1483
4746,KHI-01,Karachi,2026-07-04,Fries,Sides,1,256.91,256.91,2026-06-29,1483
4747,KHI-01,Karachi,2026-07-04,Chicken Karahi,Main Course,2,2334.22,2334.22,2026-06-29,1483
4748,KHI-01,Karachi,2026-07-04,Chapli Kabab,BBQ,1,767.32,767.32,2026-06-29,1483
4749,KHI-01,Karachi,2026-07-04,Beef Biryani,Rice,1,461.41,461.41,2026-06-29,1483
4750,KHI-01,Karachi,2026-07-04,Nihari,Main Course,1,869.76,869.76,2026-06-29,1483
4751,KHI-01,Karachi,2026-07-04,Fries,Sides,1,244.11,244.11,2026-06-29,1483
4752,KHI-02,Karachi,2026-07-04,Chicken Karahi,Main Course,1,1245.07,1245.07,2026-06-29,1212
4753,KHI-02,Karachi,2026-07-04,Fries,Sides,1,224.19,224.19,2026-06-29,1212
4754,KHI-02,Karachi,2026-07-04,Beef Biryani,Rice,2,961.37,961.37,2026-06-29,1212
4755,KHI-02,Karachi,2026-07-04,Fries,Sides,2,448.05,448.05,2026-06-29,1212
4756,KHI-02,Karachi,2026-07-04,Soft Drink,Beverages,2,236.16,236.16,2026-06-29,1212
4757,KHI-02,Karachi,2026-07-04,Chapli Kabab,BBQ,1,757.52,757.52,2026-06-29,1212
4758,KHI-02,Karachi,2026-07-04,Soft Drink,Beverages,1,122.16,122.16,2026-06-29,1212
4759,KHI-02,Karachi,2026-07-04,Zinger Burger,Burgers,3,1865.81,1865.81,2026-06-29,1212
4760,KHI-02,Karachi,2026-07-04,Zinger Wrap,Wraps,1,549.14,549.14,2026-06-29,1212
4761,KHI-02,Karachi,2026-07-04,Fries,Sides,1,250.23,250.23,2026-06-29,1212
4762,KHI-03,Karachi,2026-07-04,Fries,Sides,1,232.91,232.91,2026-06-29,1083
4763,KHI-03,Karachi,2026-07-04,Fries,Sides,1,257.41,257.41,2026-06-29,1083
4764,KHI-03,Karachi,2026-07-04,Beef Biryani,Rice,2,830.19,830.19,2026-06-29,1083
4765,KHI-03,Karachi,2026-07-04,Zinger Burger,Burgers,3,1888.59,1888.59,2026-06-29,1083
4766,KHI-03,Karachi,2026-07-04,Nihari,Main Course,2,1853.61,1853.61,2026-06-29,1083
4767,KHI-03,Karachi,2026-07-04,Fries,Sides,3,773.75,773.75,2026-06-29,1083
4768,KHI-03,Karachi,2026-07-04,Nihari,Main Course,3,2853.22,2853.22,2026-06-29,1083
4769,KHI-03,Karachi,2026-07-04,Chapli Kabab,BBQ,1,650.81,650.81,2026-06-29,1083
4770,KHI-03,Karachi,2026-07-04,Zinger Burger,Burgers,1,617.99,617.99,2026-06-29,1083
4771,KHI-03,Karachi,2026-07-04,Beef Biryani,Rice,3,1454.3,1454.3,2026-06-29,1083
4772,KHI-03,Karachi,2026-07-04,Fries,Sides,2,498.02,498.02,2026-06-29,1083
4773,KHI-03,Karachi,2026-07-04,Chicken Karahi,Main Course,2,2330.51,2330.51,2026-06-29,1083
4774,KHI-03,Karachi,2026-07-04,Soft Drink,Beverages,3,351.34,351.34,2026-06-29,1083
4775,KHI-03,Karachi,2026-07-04,Chapli Kabab,BBQ,3,2173.1,2173.1,2026-06-29,1083
4776,KHI-03,Karachi,2026-07-04,Fries,Sides,1,243.53,243.53,2026-06-29,1083
4777,LHR-01,Lahore,2026-07-04,Nihari,Main Course,1,1053.07,1053.07,2026-06-29,1487
4778,LHR-01,Lahore,2026-07-04,Zinger Burger,Burgers,2,1207.46,1207.46,2026-06-29,1487
4779,LHR-01,Lahore,2026-07-04,Chapli Kabab,BBQ,2,1270.37,1270.37,2026-06-29,1487
4780,LHR-01,Lahore,2026-07-04,Beef Biryani,Rice,2,997.61,997.61,2026-06-29,1487
4781,LHR-01,Lahore,2026-07-04,Nihari,Main Course,1,917.76,917.76,2026-06-29,1487
4782,LHR-01,Lahore,2026-07-04,Zinger Wrap,Wraps,1,541.25,541.25,2026-06-29,1487
4783,LHR-01,Lahore,2026-07-04,Chapli Kabab,BBQ,3,2017.98,2017.98,2026-06-29,1487
4784,LHR-01,Lahore,2026-07-04,Beef Biryani,Rice,1,473.76,473.76,2026-06-29,1487
4785,LHR-01,Lahore,2026-07-04,Zinger Burger,Burgers,2,1403.9,1403.9,2026-06-29,1487
4786,LHR-01,Lahore,2026-07-04,Nihari,Main Course,1,988.1,988.1,2026-06-29,1487
4787,LHR-01,Lahore,2026-07-04,Nihari,Main Course,3,2972.87,2972.87,2026-06-29,1487
4788,LHR-01,Lahore,2026-07-04,Fries,Sides,2,464.59,464.59,2026-06-29,1487
4789,LHR-01,Lahore,2026-07-04,Zinger Wrap,Wraps,1,518.34,518.34,2026-06-29,1487
4790,LHR-01,Lahore,2026-07-04,Nihari,Main Course,3,2445.43,2445.43,2026-06-29,1487
4791,LHR-01,Lahore,2026-07-04,Chapli Kabab,BBQ,1,671.67,671.67,2026-06-29,1487
4792,LHR-01,Lahore,2026-07-04,Zinger Burger,Burgers,3,2043.28,2043.28,2026-06-29,1487
4793,LHR-01,Lahore,2026-07-04,Zinger Wrap,Wraps,2,1128.43,1128.43,2026-06-29,1487
4794,LHR-01,Lahore,2026-07-04,Zinger Burger,Burgers,2,1285.6,1285.6,2026-06-29,1487
4795,LHR-01,Lahore,2026-07-04,Chapli Kabab,BBQ,1,699.22,699.22,2026-06-29,1487
4796,LHR-02,Lahore,2026-07-04,Chicken Karahi,Main Course,1,1212.29,1212.29,2026-06-29,1187
4797,LHR-02,Lahore,2026-07-04,Nihari,Main Course,1,986.38,986.38,2026-06-29,1187
4798,LHR-02,Lahore,2026-07-04,Beef Biryani,Rice,3,1323.66,1323.66,2026-06-29,1187
4799,LHR-02,Lahore,2026-07-04,Fries,Sides,2,507.49,507.49,2026-06-29,1187
4800,LHR-02,Lahore,2026-07-04,Chicken Karahi,Main Course,1,1255.95,1255.95,2026-06-29,1187
4801,LHR-02,Lahore,2026-07-04,Chapli Kabab,BBQ,2,1370.94,1370.94,2026-06-29,1187
4802,LHR-02,Lahore,2026-07-04,Chicken Karahi,Main Course,1,1242.04,1242.04,2026-06-29,1187
4803,LHR-02,Lahore,2026-07-04,Soft Drink,Beverages,1,136.89,136.89,2026-06-29,1187
4804,LHR-02,Lahore,2026-07-04,Beef Biryani,Rice,3,1432.49,1432.49,2026-06-29,1187
4805,LHR-02,Lahore,2026-07-04,Fries,Sides,2,509.83,509.83,2026-06-29,1187
4806,LHR-02,Lahore,2026-07-04,Zinger Wrap,Wraps,2,1059.41,1059.41,2026-06-29,1187
4807,LHR-02,Lahore,2026-07-04,Beef Biryani,Rice,2,968.7,968.7,2026-06-29,1187
4808,LHR-03,Lahore,2026-07-04,Chicken Karahi,Main Course,2,2423.38,2423.38,2026-06-29,1047
4809,LHR-03,Lahore,2026-07-04,Zinger Wrap,Wraps,2,1043.92,1043.92,2026-06-29,1047
4810,LHR-03,Lahore,2026-07-04,Fries,Sides,2,505.16,505.16,2026-06-29,1047
4811,LHR-03,Lahore,2026-07-04,Fries,Sides,1,268.28,268.28,2026-06-29,1047
4812,LHR-03,Lahore,2026-07-04,Soft Drink,Beverages,3,368.08,368.08,2026-06-29,1047
4813,LHR-03,Lahore,2026-07-04,Fries,Sides,2,524.05,524.05,2026-06-29,1047
4814,LHR-03,Lahore,2026-07-04,Soft Drink,Beverages,3,355.73,355.73,2026-06-29,1047
4815,LHR-03,Lahore,2026-07-04,Fries,Sides,1,259.37,259.37,2026-06-29,1047
4816,LHR-03,Lahore,2026-07-04,Beef Biryani,Rice,-1,973.4,973.4,2026-06-29,1047
4817,LHR-03,Lahore,2026-07-04,Beef Biryani,Rice,2,914.36,914.36,2026-06-29,1047
4818,LHR-03,Lahore,2026-07-04,Soft Drink,Beverages,1,121.91,121.91,2026-06-29,1047
4819,LHR-03,Lahore,2026-07-04,Zinger Wrap,Wraps,2,1045.46,1045.46,2026-06-29,1047
4820,LHR-03,Lahore,2026-07-04,Soft Drink,Beverages,1,116.2,116.2,2026-06-29,1047
4821,LHR-03,Lahore,2026-07-04,Beef Biryani,Rice,2,969.09,969.09,2026-06-29,1047
4822,KHI-01,Karachi,2026-07-05,Chapli Kabab,BBQ,1,658.38,658.38,2026-06-29,1483
4823,KHI-01,Karachi,2026-07-05,Fries,Sides,1,263.17,263.17,2026-06-29,1483
4824,KHI-01,Karachi,2026-07-05,Chicken Karahi,Main Course,1,1234.32,1234.32,2026-06-29,1483
4825,KHI-01,Karachi,2026-07-05,Beef Biryani,Rice,1,463.09,463.09,2026-06-29,1483
4826,KHI-01,Karachi,2026-07-05,Chapli Kabab,BBQ,1,646.18,646.18,2026-06-29,1483
4827,KHI-01,Karachi,2026-07-05,Chapli Kabab,BBQ,1,694.93,694.93,2026-06-29,1483
4828,KHI-01,Karachi,2026-07-05,Nihari,Main Course,2,1857.64,1857.64,2026-06-29,1483
4829,KHI-01,Karachi,2026-07-05,Zinger Burger,Burgers,1,653.68,653.68,2026-06-29,1483
4830,KHI-01,Karachi,2026-07-05,Beef Biryani,Rice,2,942.57,942.57,2026-06-29,1483
4831,KHI-01,Karachi,2026-07-05,Fries,Sides,1,224.91,224.91,2026-06-29,1483
4832,KHI-01,Karachi,2026-07-05,Nihari,Main Course,1,931.55,931.55,2026-06-29,1483
4833,KHI-01,Karachi,2026-07-05,Chicken Karahi,Main Course,1,1181.66,1181.66,2026-06-29,1483
4834,KHI-01,Karachi,2026-07-05,Soft Drink,Beverages,1,123.8,123.8,2026-06-29,1483
4835,KHI-01,Karachi,2026-07-05,Zinger Burger,Burgers,1,627.31,627.31,2026-06-29,1483
4836,KHI-01,Karachi,2026-07-05,Fries,Sides,2,541.97,541.97,2026-06-29,1483
4837,KHI-01,Karachi,2026-07-05,Nihari,Main Course,2,1718.39,1718.39,2026-06-29,1483
4838,KHI-01,Karachi,2026-07-05,Soft Drink,Beverages,1,127.87,127.87,2026-06-29,1483
4839,KHI-01,Karachi,2026-07-05,Fries,Sides,2,494.39,494.39,2026-06-29,1483
4840,KHI-02,Karachi,2026-07-05,Beef Biryani,Rice,1,481.92,481.92,2026-06-29,1212
4841,KHI-02,Karachi,2026-07-05,Soft Drink,Beverages,2,253.67,253.67,2026-06-29,1212
4842,KHI-02,Karachi,2026-07-05,Soft Drink,Beverages,1,117.68,117.68,2026-06-29,1212
4843,KHI-02,Karachi,2026-07-05,Chapli Kabab,BBQ,1,661.55,661.55,2026-06-29,1212
4844,KHI-02,Karachi,2026-07-05,Fries,Sides,2,535.51,535.51,2026-06-29,1212
4845,KHI-02,Karachi,2026-07-05,Chicken Karahi,Main Course,2,2386.38,2386.38,2026-06-29,1212
4846,KHI-02,Karachi,2026-07-05,Chapli Kabab,BBQ,2,1415.51,1415.51,2026-06-29,1212
4847,KHI-02,Karachi,2026-07-05,Zinger Burger,Burgers,3,2070.39,2070.39,2026-06-29,1212
4848,KHI-02,Karachi,2026-07-05,Soft Drink,Beverages,3,341.42,341.42,2026-06-29,1212
4849,KHI-02,Karachi,2026-07-05,Nihari,Main Course,3,2934.86,2934.86,2026-06-29,1212
4850,KHI-02,Karachi,2026-07-05,Fries,Sides,1,242.63,242.63,2026-06-29,1212
4851,KHI-02,Karachi,2026-07-05,Nihari,Main Course,2,1887.44,1887.44,2026-06-29,1212
4852,KHI-02,Karachi,2026-07-05,Zinger Burger,Burgers,1,652.35,652.35,2026-06-29,1212
4853,KHI-02,Karachi,2026-07-05,Zinger Burger,Burgers,2,1202.49,1202.49,2026-06-29,1212
4854,KHI-02,Karachi,2026-07-05,Chicken Karahi,Main Course,2,2306.54,2306.54,2026-06-29,1212
4855,KHI-02,Karachi,2026-07-05,Zinger Burger,Burgers,1,693.91,693.91,2026-06-29,1212
4856,KHI-02,Karachi,2026-07-05,Beef Biryani,Rice,1,501.27,501.27,2026-06-29,1212
4857,KHI-02,Karachi,2026-07-05,Nihari,Main Course,1,947.02,947.02,2026-06-29,1212
4858,KHI-03,Karachi,2026-07-05,Chicken Karahi,Main Course,3,3547.04,3547.04,2026-06-29,1083
4859,KHI-03,Karachi,2026-07-05,Soft Drink,Beverages,1,128.14,128.14,2026-06-29,1083
4860,KHI-03,Karachi,2026-07-05,Chapli Kabab,BBQ,2,1385.98,1385.98,2026-06-29,1083
4861,KHI-03,Karachi,2026-07-05,Zinger Burger,Burgers,2,1315.07,1315.07,2026-06-29,1083
4862,KHI-03,Karachi,2026-07-05,Zinger Burger,Burgers,1,687.25,687.25,2026-06-29,1083
4863,KHI-03,Karachi,2026-07-05,Fries,Sides,1,240.28,240.28,2026-06-29,1083
4864,KHI-03,Karachi,2026-07-05,Fries,Sides,1,269.48,269.48,2026-06-29,1083
4865,KHI-03,Karachi,2026-07-05,Chapli Kabab,BBQ,2,1292.87,1292.87,2026-06-29,1083
4866,KHI-03,Karachi,2026-07-05,Nihari,Main Course,1,1027.41,1027.41,2026-06-29,1083
4867,KHI-03,Karachi,2026-07-05,Chapli Kabab,BBQ,1,686.96,686.96,2026-06-29,1083
4868,KHI-03,Karachi,2026-07-05,Nihari,Main Course,1,938.47,938.47,2026-06-29,1083
4869,KHI-03,Karachi,2026-07-05,Beef Biryani,Rice,1,434.64,434.64,2026-06-29,1083
4870,KHI-03,Karachi,2026-07-05,Nihari,Main Course,3,2785.19,2785.19,2026-06-29,1083
4871,KHI-03,Karachi,2026-07-05,Beef Biryani,Rice,1,455.04,455.04,2026-06-29,1083
4872,LHR-01,Lahore,2026-07-05,Chapli Kabab,BBQ,1,695.19,695.19,2026-06-29,1487
4873,LHR-01,Lahore,2026-07-05,Zinger Burger,Burgers,3,2043.38,2043.38,2026-06-29,1487
4874,LHR-01,Lahore,2026-07-05,Zinger Burger,Burgers,1,656.75,656.75,2026-06-29,1487
4875,LHR-01,Lahore,2026-07-05,Fries,Sides,1,253.85,253.85,2026-06-29,1487
4876,LHR-01,Lahore,2026-07-05,Chapli Kabab,BBQ,1,661.66,661.66,2026-06-29,1487
4877,LHR-01,Lahore,2026-07-05,Fries,Sides,1,238.99,238.99,2026-06-29,1487
4878,LHR-01,Lahore,2026-07-05,Nihari,Main Course,2,2070.88,2070.88,2026-06-29,1487
4879,LHR-01,Lahore,2026-07-05,Zinger Wrap,Wraps,1,529.78,529.78,2026-06-29,1487
4880,LHR-01,Lahore,2026-07-05,Chicken Karahi,Main Course,2,2598.74,2598.74,2026-06-29,1487
4881,LHR-01,Lahore,2026-07-05,Fries,Sides,1,246.96,246.96,2026-06-29,1487
4882,LHR-01,Lahore,2026-07-05,Nihari,Main Course,1,950.11,950.11,2026-06-29,1487
4883,LHR-01,Lahore,2026-07-05,Chapli Kabab,BBQ,2,1474.93,1474.93,2026-06-29,1487
4884,LHR-01,Lahore,2026-07-05,Fries,Sides,1,265.9,265.9,2026-06-29,1487
4885,LHR-01,Lahore,2026-07-05,Soft Drink,Beverages,1,119.34,119.34,2026-06-29,1487
4886,LHR-01,Lahore,2026-07-05,Fries,Sides,3,735.44,735.44,2026-06-29,1487
4887,LHR-01,Lahore,2026-07-05,Chicken Karahi,Main Course,1,1196.64,1196.64,2026-06-29,1487
4888,LHR-01,Lahore,2026-07-05,Nihari,Main Course,2,1932.11,1932.11,2026-06-29,1487
4889,LHR-01,Lahore,2026-07-05,Zinger Wrap,Wraps,2,1149.02,1149.02,2026-06-29,1487
4890,LHR-02,Lahore,2026-07-05,Beef Biryani,Rice,1,494.85,494.85,2026-06-29,1187
4891,LHR-02,Lahore,2026-07-05,Fries,Sides,2,540.96,540.96,2026-06-29,1187
4892,LHR-02,Lahore,2026-07-05,Zinger Wrap,Wraps,2,1120.97,1120.97,2026-06-29,1187
4893,LHR-02,Lahore,2026-07-05,Chicken Karahi,Main Course,1,1218.7,1218.7,2026-06-29,1187
4894,LHR-02,Lahore,2026-07-05,Chapli Kabab,BBQ,2,1293.68,1293.68,2026-06-29,1187
4895,LHR-02,Lahore,2026-07-05,Beef Biryani,Rice,1,416.86,416.86,2026-06-29,1187
4896,LHR-02,Lahore,2026-07-05,Fries,Sides,2,509.71,509.71,2026-06-29,1187
4897,LHR-02,Lahore,2026-07-05,Soft Drink,Beverages,1,119.43,119.43,2026-06-29,1187
4898,LHR-02,Lahore,2026-07-05,Zinger Burger,Burgers,2,1266.54,1266.54,2026-06-29,1187
4899,LHR-02,Lahore,2026-07-05,Nihari,Main Course,3,2884.7,2884.7,2026-06-29,1187
4900,LHR-02,Lahore,2026-07-05,Beef Biryani,Rice,1,478.55,478.55,2026-06-29,1187
4901,LHR-02,Lahore,2026-07-05,Zinger Burger,Burgers,2,1373.31,1373.31,2026-06-29,1187
4902,LHR-02,Lahore,2026-07-05,Nihari,Main Course,2,1908.18,1908.18,2026-06-29,1187
4903,LHR-02,Lahore,2026-07-05,Nihari,Main Course,3,2743.56,2743.56,2026-06-29,1187
4904,LHR-02,Lahore,2026-07-05,Fries,Sides,1,262.38,262.38,2026-06-29,1187
4905,LHR-03,Lahore,2026-07-05,Chicken Karahi,Main Course,2,2463.18,2463.18,2026-06-29,1047
4906,LHR-03,Lahore,2026-07-05,Nihari,Main Course,1,927.32,927.32,2026-06-29,1047
4907,LHR-03,Lahore,2026-07-05,Beef Biryani,Rice,3,1393.21,1393.21,2026-06-29,1047
4908,LHR-03,Lahore,2026-07-05,Zinger Wrap,Wraps,2,1104.63,1104.63,2026-06-29,1047
4909,LHR-03,Lahore,2026-07-05,Zinger Wrap,Wraps,3,1651.06,1651.06,2026-06-29,1047
4910,LHR-03,Lahore,2026-07-05,Nihari,Main Course,2,1945.58,1945.58,2026-06-29,1047
4911,LHR-03,Lahore,2026-07-05,Chicken Karahi,Main Course,2,2367.76,2367.76,2026-06-29,1047
4912,LHR-03,Lahore,2026-07-05,Chapli Kabab,BBQ,3,1907.18,1907.18,2026-06-29,1047
4913,LHR-03,Lahore,2026-07-05,Chapli Kabab,BBQ,3,2054.56,2054.56,2026-06-29,1047
4914,LHR-03,Lahore,2026-07-05,Nihari,Main Course,3,2963.12,2963.12,2026-06-29,1047
4915,LHR-03,Lahore,2026-07-05,Soft Drink,Beverages,1,118.22,118.22,2026-06-29,1047
4916,LHR-03,Lahore,2026-07-05,Chicken Karahi,Main Course,3,3555.65,3555.65,2026-06-29,1047
4917,KHI-01,Karachi,2026-07-06,Chapli Kabab,BBQ,1,675.08,675.08,2026-07-06,1439
4918,KHI-01,Karachi,2026-07-06,Chicken Karahi,Main Course,2,2214.86,2214.86,2026-07-06,1439
4919,KHI-01,Karachi,2026-07-06,Chapli Kabab,BBQ,1,694.38,694.38,2026-07-06,1439
4920,KHI-01,Karachi,2026-07-06,Beef Biryani,Rice,3,1405.14,1405.14,2026-07-06,1439
4921,KHI-01,Karachi,2026-07-06,Zinger Burger,Burgers,2,1237.19,1237.19,2026-07-06,1439
4922,KHI-01,Karachi,2026-07-06,Soft Drink,Beverages,1,118.95,118.95,2026-07-06,1439
4923,KHI-01,Karachi,2026-07-06,Zinger Burger,Burgers,3,1997.92,1997.92,2026-07-06,1439
4924,KHI-01,Karachi,2026-07-06,Beef Biryani,Rice,2,959.55,959.55,2026-07-06,1439
4925,KHI-01,Karachi,2026-07-06,Soft Drink,Beverages,2,243.68,243.68,2026-07-06,1439
4926,KHI-01,Karachi,2026-07-06,Fries,Sides,3,818.0,818.0,2026-07-06,1439
4927,KHI-01,Karachi,2026-07-06,Soft Drink,Beverages,3,353.83,353.83,2026-07-06,1439
4928,KHI-01,Karachi,2026-07-06,Soft Drink,Beverages,3,365.01,365.01,2026-07-06,1439
4929,KHI-01,Karachi,2026-07-06,Soft Drink,Beverages,2,233.89,233.89,2026-07-06,1439
4930,KHI-01,Karachi,2026-07-06,Chapli Kabab,BBQ,2,1340.75,1340.75,2026-07-06,1439
4931,KHI-01,Karachi,2026-07-06,Beef Biryani,Rice,3,1397.89,1397.89,2026-07-06,1439
4932,KHI-01,Karachi,2026-07-06,Zinger Burger,Burgers,1,634.44,634.44,2026-07-06,1439
4933,KHI-01,Karachi,2026-07-06,Soft Drink,Beverages,1,122.16,122.16,2026-07-06,1439
4934,KHI-01,Karachi,2026-07-06,Chicken Karahi,Main Course,2,2681.89,2681.89,2026-07-06,1439
4935,KHI-01,Karachi,2026-07-06,Zinger Burger,Burgers,1,626.73,626.73,2026-07-06,1439
4936,KHI-01,Karachi,2026-07-06,Zinger Burger,Burgers,1,636.46,636.46,2026-07-06,1439
4937,KHI-02,Karachi,2026-07-06,Chapli Kabab,BBQ,1,713.85,713.85,2026-07-06,894
4938,KHI-02,Karachi,2026-07-06,Fries,Sides,1,253.29,253.29,2026-07-06,894
4939,KHI-02,Karachi,2026-07-06,Chicken Karahi,Main Course,1,1277.05,1277.05,2026-07-06,894
4940,KHI-02,Karachi,2026-07-06,Soft Drink,Beverages,1,105.44,105.44,2026-07-06,894
4941,KHI-02,Karachi,2026-07-06,Zinger Burger,Burgers,1,572.42,572.42,2026-07-06,894
4942,KHI-02,Karachi,2026-07-06,Soft Drink,Beverages,3,351.07,351.07,2026-07-06,894
4943,KHI-02,Karachi,2026-07-06,Chicken Karahi,Main Course,1,1265.84,1265.84,2026-07-06,894
4944,KHI-03,Karachi,2026-07-06,Chicken Karahi,Main Course,3,3058.63,3058.63,2026-07-06,1055
4945,KHI-03,Karachi,2026-07-06,Fries,Sides,1,257.14,257.14,2026-07-06,1055
4946,KHI-03,Karachi,2026-07-06,Nihari,Main Course,2,1923.15,1923.15,2026-07-06,1055
4947,KHI-03,Karachi,2026-07-06,Soft Drink,Beverages,1,113.46,113.46,2026-07-06,1055
4948,KHI-03,Karachi,2026-07-06,Chicken Karahi,Main Course,3,3422.6,3422.6,2026-07-06,1055
4949,KHI-03,Karachi,2026-07-06,Beef Biryani,Rice,1,456.73,456.73,2026-07-06,1055
4950,KHI-03,Karachi,2026-07-06,Beef Biryani,Rice,3,1447.96,1447.96,2026-07-06,1055
4951,KHI-03,Karachi,2026-07-06,Chapli Kabab,BBQ,1,678.08,678.08,2026-07-06,1055
4952,KHI-03,Karachi,2026-07-06,Nihari,Main Course,1,973.47,973.47,2026-07-06,1055
4953,LHR-01,Lahore,2026-07-06,Zinger Burger,Burgers,3,1866.46,1866.46,2026-07-06,1431
4954,LHR-01,Lahore,2026-07-06,Nihari,Main Course,3,2689.54,2689.54,2026-07-06,1431
4955,LHR-01,Lahore,2026-07-06,Soft Drink,Beverages,1,118.46,118.46,2026-07-06,1431
4956,LHR-01,Lahore,2026-07-06,Fries,Sides,3,729.82,729.82,2026-07-06,1431
4957,LHR-01,Lahore,2026-07-06,Zinger Burger,Burgers,1,675.93,675.93,2026-07-06,1431
4958,LHR-01,Lahore,2026-07-06,Fries,Sides,2,453.52,453.52,2026-07-06,1431
4959,LHR-01,Lahore,2026-07-06,Nihari,Main Course,1,952.16,952.16,2026-07-06,1431
4960,LHR-01,Lahore,2026-07-06,Soft Drink,Beverages,2,246.7,246.7,2026-07-06,1431
4961,LHR-01,Lahore,2026-07-06,Chapli Kabab,BBQ,2,1529.97,1529.97,2026-07-06,1431
4962,LHR-01,Lahore,2026-07-06,Zinger Burger,Burgers,3,1903.03,1903.03,2026-07-06,1431
4963,LHR-01,Lahore,2026-07-06,Chicken Karahi,Main Course,1,1219.47,1219.47,2026-07-06,1431
4964,LHR-02,Lahore,2026-07-06,Nihari,Main Course,2,1672.76,1672.76,2026-07-06,1198
4965,LHR-02,Lahore,2026-07-06,Soft Drink,Beverages,1,125.07,125.07,2026-07-06,1198
4966,LHR-02,Lahore,2026-07-06,Zinger Burger,Burgers,2,1299.64,1299.64,2026-07-06,1198
4967,LHR-02,Lahore,2026-07-06,Chicken Karahi,Main Course,1,1270.71,1270.71,2026-07-06,1198
4968,LHR-02,Lahore,2026-07-06,Soft Drink,Beverages,1,111.76,111.76,2026-07-06,1198
4969,LHR-02,Lahore,2026-07-06,Chicken Karahi,Main Course,3,3693.58,3693.58,2026-07-06,1198
4970,LHR-02,Lahore,2026-07-06,Fries,Sides,1,273.36,273.36,2026-07-06,1198
4971,LHR-02,Lahore,2026-07-06,Chicken Karahi,Main Course,1,1225.18,1225.18,2026-07-06,1198
4972,LHR-02,Lahore,2026-07-06,Beef Biryani,Rice,1,486.64,486.64,2026-07-06,1198
4973,LHR-03,Lahore,2026-07-06,Nihari,Main Course,1,875.38,875.38,2026-07-06,1067
4974,LHR-03,Lahore,2026-07-06,Zinger Wrap,Wraps,2,1174.56,1174.56,2026-07-06,1067
4975,LHR-03,Lahore,2026-07-06,Zinger Burger,Burgers,2,1260.29,1260.29,2026-07-06,1067
4976,LHR-03,Lahore,2026-07-06,Chapli Kabab,BBQ,1,717.66,717.66,2026-07-06,1067
4977,LHR-03,Lahore,2026-07-06,Chicken Karahi,Main Course,1,1106.22,1106.22,2026-07-06,1067
4978,LHR-03,Lahore,2026-07-06,Soft Drink,Beverages,1,112.92,112.92,2026-07-06,1067
4979,LHR-03,Lahore,2026-07-06,Chapli Kabab,BBQ,1,750.23,750.23,2026-07-06,1067
4980,LHR-03,Lahore,2026-07-06,Chapli Kabab,BBQ,2,1375.69,1375.69,2026-07-06,1067
4981,LHR-03,Lahore,2026-07-06,Chicken Karahi,Main Course,1,1287.2,1287.2,2026-07-06,1067
4982,LHR-03,Lahore,2026-07-06,Soft Drink,Beverages,1,119.53,119.53,2026-07-06,1067
4983,LHR-03,Lahore,2026-07-06,Soft Drink,Beverages,2,217.9,217.9,2026-07-06,1067
4984,LHR-03,Lahore,2026-07-06,Zinger Wrap,Wraps,1,574.53,574.53,2026-07-06,1067
4985,LHR-03,Lahore,2026-07-06,Zinger Burger,Burgers,2,1261.66,1261.66,2026-07-06,1067
4986,KHI-01,Karachi,2026-07-07,Chapli Kabab,BBQ,3,2102.65,2102.65,2026-07-06,1439
4987,KHI-01,Karachi,2026-07-07,Zinger Burger,Burgers,2,1199.7,1199.7,2026-07-06,1439
4988,KHI-01,Karachi,2026-07-07,Zinger Burger,Burgers,1,655.34,655.34,2026-07-06,1439
4989,KHI-01,Karachi,2026-07-07,Fries,Sides,1,277.45,277.45,2026-07-06,1439
4990,KHI-01,Karachi,2026-07-07,Chapli Kabab,BBQ,1,717.25,717.25,2026-07-06,1439
4991,KHI-01,Karachi,2026-07-07,Nihari,Main Course,2,1894.54,1894.54,2026-07-06,1439
4992,KHI-01,Karachi,2026-07-07,Fries,Sides,1,263.44,263.44,2026-07-06,1439
4993,KHI-01,Karachi,2026-07-07,Fries,Sides,1,252.63,252.63,2026-07-06,1439
4994,KHI-01,Karachi,2026-07-07,Zinger Burger,Burgers,2,1313.62,1313.62,2026-07-06,1439
4995,KHI-01,Karachi,2026-07-07,Fries,Sides,2,472.71,472.71,2026-07-06,1439
4996,KHI-01,Karachi,2026-07-07,Fries,Sides,2,505.85,505.85,2026-07-06,1439
4997,KHI-01,Karachi,2026-07-07,Fries,Sides,1,262.94,262.94,2026-07-06,1439
